"product","condition","ppr"
"ACETAMINOPHEN","Blood urine present",1.3367953399012
"ACETAMINOPHEN","Body temperature decreased",0.793147297002867
"ACETAMINOPHEN","Body temperature fluctuation",3.79441902804778
"ACETAMINOPHEN","Body temperature increased",2.61005808877846
"ACETAMINOPHEN","Bone disorder",1.2434263661864
"ACETAMINOPHEN","Bone pain",0.99093730828199
"ACETAMINOPHEN","Bradycardia",1.39170428953407
"ACETAMINOPHEN","Bronchitis",1.19186302214584
"ACETAMINOPHEN","Burning sensation",0.836539440156722
"ACETAMINOPHEN","Bursitis",2.31202377414285
"ACETAMINOPHEN","C-reactive protein abnormal",0.749318457940818
"ACETAMINOPHEN","C-reactive protein increased",0.89837723003587
"ACETAMINOPHEN","Candida infection",0.677904798422287
"ACETAMINOPHEN","Cardiac arrest",1.08965850628753
"ACETAMINOPHEN","Cardiac disorder",0.659583374465023
"ACETAMINOPHEN","Cardiac failure",0.821381469802434
"ACETAMINOPHEN","Cardiac failure congestive",0.773732635013377
"ACETAMINOPHEN","Cardio-respiratory arrest",1.85233663430718
"ACETAMINOPHEN","Carpal tunnel syndrome",1.15089175568184
"ACETAMINOPHEN","Cataract",1.0684448316637
"ACETAMINOPHEN","Cellulitis",1.12732653104525
"ACETAMINOPHEN","Cerebral artery thrombosis",7.41447310859259
"ACETAMINOPHEN","Cerebral haemorrhage",0.754336908748816
"ACETAMINOPHEN","Cerebrovascular accident",0.856935445591915
"ACETAMINOPHEN","Chest discomfort",1.2188289692606
"ACETAMINOPHEN","Chest pain",1.00231403842839
"ACETAMINOPHEN","Chills",1.42814210818914
"ACETAMINOPHEN","Choking",1.0684448316637
"ACETAMINOPHEN","Cholelithiasis",0.760917256321265
"ACETAMINOPHEN","Cholestasis",3.18574254285397
"ACETAMINOPHEN","Chronic kidney disease",0.677642283952848
"ACETAMINOPHEN","Chronic obstructive pulmonary disease",0.877404926278666
"ACETAMINOPHEN","Clostridium difficile infection",1.02801000277584
"ACETAMINOPHEN","Coagulopathy",2.43143307146675
"ACETAMINOPHEN","Coeliac disease",1.66673332498491
"ACETAMINOPHEN","Cognitive disorder",0.802227002914257
"ACETAMINOPHEN","Colitis",0.986062704516724
"ACETAMINOPHEN","Colitis ulcerative",1.12401893816724
"ACETAMINOPHEN","Coma",1.24280931770562
"ACETAMINOPHEN","Completed suicide",3.42274922621601
"ACETAMINOPHEN","Concussion",1.48289462171852
"ACETAMINOPHEN","Condition aggravated",0.980687187955898
"ACETAMINOPHEN","Confusional state",1.2712844826326
"ACETAMINOPHEN","Conjunctivitis",1.08841928530679
"ACETAMINOPHEN","Constipation",1.08728492440496
"ACETAMINOPHEN","Contraindicated product administered",0.850271090757858
"ACETAMINOPHEN","Contusion",1.24993330023417
"ACETAMINOPHEN","Cough",0.955952891140048
"ACETAMINOPHEN","Crohn's disease",0.98186827153357
"ACETAMINOPHEN","Crying",1.02254969197981
"ACETAMINOPHEN","Cyst",1.63872001523306
"ACETAMINOPHEN","Cystitis",1.29449787623289
"ACETAMINOPHEN","Cytokine release syndrome",2.38037297696595
"ACETAMINOPHEN","Cytomegalovirus infection",0.570687942240949
"ACETAMINOPHEN","Deafness neurosensory",2.31675141877348
"ACETAMINOPHEN","Death",1.06734658773594
"ACETAMINOPHEN","Decreased appetite",0.823707536256858
"ACETAMINOPHEN","Deep vein thrombosis",0.923606762450022
"ACETAMINOPHEN","Dehydration",0.909298396131889
"ACETAMINOPHEN","Delirium",1.24033334815067
"ACETAMINOPHEN","Dementia",1.05088984529599
"ACETAMINOPHEN","Dental caries",1.70452773144716
"ACETAMINOPHEN","Depressed level of consciousness",1.99090936106746
"ACETAMINOPHEN","Depressed mood",1.34944838713233
"ACETAMINOPHEN","Depression",0.774915593094161
"ACETAMINOPHEN","Device issue",0.329948086640336
"ACETAMINOPHEN","Device related infection",1.26378064823167
"ACETAMINOPHEN","Diabetes mellitus",0.547285569398031
"ACETAMINOPHEN","Diabetes mellitus inadequate control",1.23697908804804
"ACETAMINOPHEN","Diarrhoea",0.980263895662446
"ACETAMINOPHEN","Discomfort",0.6852619212307
"ACETAMINOPHEN","Disease progression",0.541791300141821
"ACETAMINOPHEN","Disease recurrence",1.01921343479595
"ACETAMINOPHEN","Disturbance in attention",0.684713331188295
"ACETAMINOPHEN","Diverticulitis",1.10914749191755
"ACETAMINOPHEN","Dizziness",1.0114551180999
"ACETAMINOPHEN","Drug abuse",1.16043907901515
"ACETAMINOPHEN","Drug dependence",0.347030744201425
"ACETAMINOPHEN","Drug hypersensitivity",0.859104809999798
"ACETAMINOPHEN","Drug ineffective",0.705048651117569
"ACETAMINOPHEN","Drug interaction",1.07325168057404
"ACETAMINOPHEN","Drug intolerance",0.972919384486539
"ACETAMINOPHEN","Drug level below therapeutic",1.27190647981082
"ACETAMINOPHEN","Drug level decreased",1.77404118183752
"ACETAMINOPHEN","Drug level increased",1.56033081373573
"ACETAMINOPHEN","Drug reaction with eosinophilia and systemic symptoms",1.65235480349693
"ACETAMINOPHEN","Drug-induced liver injury",1.30317793936173
"ACETAMINOPHEN","Dry eye",1.21581698327
"ACETAMINOPHEN","Dry mouth",1.08694726774063
"ACETAMINOPHEN","Dry skin",0.321356763575831
"ACETAMINOPHEN","Dysarthria",0.887952068388939
"ACETAMINOPHEN","Dysgeusia",0.894271333352929
"ACETAMINOPHEN","Dyskinesia",0.423121001993681
"ACETAMINOPHEN","Dyspepsia",0.803738818036028
"ACETAMINOPHEN","Dysphagia",0.941857032263353
"ACETAMINOPHEN","Dysphonia",0.747379513788546
"ACETAMINOPHEN","Dyspnoea",0.869346494122652
"ACETAMINOPHEN","Dyspnoea exertional",0.511134791099846
"ACETAMINOPHEN","Dysstasia",0.875199282924522
"ACETAMINOPHEN","Dysuria",1.04286816001769
"ACETAMINOPHEN","Ear infection",1.235570190282
"ACETAMINOPHEN","Ear pain",2.18827589619521
"ACETAMINOPHEN","Eczema",0.648503595011923
"ACETAMINOPHEN","Electrocardiogram QT prolonged",1.24874544558003
"ACETAMINOPHEN","Emotional distress",0.32526199327933
"ACETAMINOPHEN","Encephalopathy",2.01433994135062
"ACETAMINOPHEN","End stage renal disease",0.633696045005831
"ACETAMINOPHEN","Eosinophilia",1.15401532077251
"ACETAMINOPHEN","Epigastric discomfort",2.27569118256783
"ACETAMINOPHEN","Epistaxis",0.838572879928821
"ACETAMINOPHEN","Erythema",0.73943053116016
"ACETAMINOPHEN","Exposure during pregnancy",1.42064111423236
"ACETAMINOPHEN","Eye disorder",1.31543273694609
"ACETAMINOPHEN","Eye infection",1.40001351387499
"ACETAMINOPHEN","Eye inflammation",2.01543165407449
"ACETAMINOPHEN","Eye irritation",0.782406171811809
"ACETAMINOPHEN","Eye pain",1.46222616854505
"ACETAMINOPHEN","Face oedema",1.96368006679257
"ACETAMINOPHEN","Facial paralysis",1.98679627617903
"ACETAMINOPHEN","Faeces discoloured",1.14539027483421
"ACETAMINOPHEN","Fall",0.968975785636615
"ACETAMINOPHEN","Fatigue",1.13820575387805
"ACETAMINOPHEN","Febrile neutropenia",1.53142204398799
"ACETAMINOPHEN","Feeding disorder",1.01104110200098
"ACETAMINOPHEN","Feeling abnormal",0.633991714171462
"ACETAMINOPHEN","Feeling cold",1.04977860064651
"ACETAMINOPHEN","Feeling hot",1.11474890108438
"ACETAMINOPHEN","Femur fracture",1.81240923343748
"ACETAMINOPHEN","Fibromyalgia",1.14133260759785
"ACETAMINOPHEN","Fistula",2.06158023823462
"ACETAMINOPHEN","Flatulence",0.67516481231359
"ACETAMINOPHEN","Fluid overload",0.867952808619914
"ACETAMINOPHEN","Fluid retention",1.12168607453742
"ACETAMINOPHEN","Flushing",1.38441339501549
"ACETAMINOPHEN","Foetal exposure during pregnancy",1.14818635357219
"ACETAMINOPHEN","Folliculitis",3.71525804938182
"ACETAMINOPHEN","Food allergy",1.62554127493895
"ACETAMINOPHEN","Foot fracture",0.800102958561145
"ACETAMINOPHEN","Fungal infection",1.10565609199059
"ACETAMINOPHEN","Gait disturbance",0.916642195973297
"ACETAMINOPHEN","Gait inability",0.720706356249468
"ACETAMINOPHEN","Gamma-glutamyltransferase increased",1.65412886407382
"ACETAMINOPHEN","Gastric disorder",1.24253811385827
"ACETAMINOPHEN","Gastric ulcer",0.942380741273975
"ACETAMINOPHEN","Gastritis",1.36958500422373
"ACETAMINOPHEN","Gastroenteritis",0.834175868573389
"ACETAMINOPHEN","Gastroenteritis viral",1.33634974145457
"ACETAMINOPHEN","Gastrointestinal disorder",1.42802921719873
"ACETAMINOPHEN","Gastrointestinal haemorrhage",0.775839385078675
"ACETAMINOPHEN","Gastrooesophageal reflux disease",0.838862130998291
"ACETAMINOPHEN","General physical health deterioration",0.738611554416655
"ACETAMINOPHEN","Gingival bleeding",1.75659392654895
"ACETAMINOPHEN","Glaucoma",1.27615063560928
"ACETAMINOPHEN","Glossodynia",0.904094122466066
"ACETAMINOPHEN","Glycosylated haemoglobin increased",0.93689976924809
"ACETAMINOPHEN","Gout",0.910608501561652
"ACETAMINOPHEN","Groin pain",1.57418689253197
"ACETAMINOPHEN","Haematochezia",1.31435068042058
"ACETAMINOPHEN","Haematocrit decreased",1.21128783509254
"ACETAMINOPHEN","Haematoma",1.30054646237278
"ACETAMINOPHEN","Haematuria",0.971682874453708
"ACETAMINOPHEN","Haemoglobin decreased",0.866048248548835
"ACETAMINOPHEN","Haemoptysis",1.10180058316517
"ACETAMINOPHEN","Haemorrhage",0.811249843046372
"ACETAMINOPHEN","Haemorrhoids",1.33200838080602
"ACETAMINOPHEN","Hallucination",1.18926810922086
"ACETAMINOPHEN","Hallucination, visual",1.35336345344068
"ACETAMINOPHEN","Hand deformity",1.30020406835432
"ACETAMINOPHEN","Head discomfort",0.983601971545044
"ACETAMINOPHEN","Head injury",0.828288015220526
"ACETAMINOPHEN","Headache",1.31570150958705
"ACETAMINOPHEN","Heart rate decreased",2.0658794022158
"ACETAMINOPHEN","Heart rate increased",1.17190005164507
"ACETAMINOPHEN","Heart rate irregular",3.00793091822857
"ACETAMINOPHEN","Helicobacter infection",1.51134792188314
"ACETAMINOPHEN","Hemiplegia",1.68105436226409
"ACETAMINOPHEN","Hepatic enzyme increased",1.5740937106955
"ACETAMINOPHEN","Hepatic failure",2.5585488422547
"ACETAMINOPHEN","Hepatic function abnormal",1.20988994069655
"ACETAMINOPHEN","Hepatic steatosis",1.03925996069155
"ACETAMINOPHEN","Hepatitis",2.15506369570632
"ACETAMINOPHEN","Hepatocellular injury",4.29079742773752
"ACETAMINOPHEN","Hepatotoxicity",1.98535566097247
"ACETAMINOPHEN","Hernia",1.44645570283393
"ACETAMINOPHEN","Herpes zoster",1.02365030691701
"ACETAMINOPHEN","Hip arthroplasty",1.07752315408386
"ACETAMINOPHEN","Hip fracture",0.84227015247635
"ACETAMINOPHEN","Hospitalisation",0.620839878915695
"ACETAMINOPHEN","Hot flush",1.05483092946078
"ACETAMINOPHEN","Hyperbilirubinaemia",1.85482900103916
"ACETAMINOPHEN","Hyperglycaemia",0.961249014793089
"ACETAMINOPHEN","Hyperhidrosis",1.17797631095215
"ACETAMINOPHEN","Hyperkalaemia",0.980228474724299
"ACETAMINOPHEN","Hyperparathyroidism secondary",0.717806030554173
"ACETAMINOPHEN","Hypersensitivity",0.907147741776093
"ACETAMINOPHEN","Hypersomnia",0.790144439690403
"ACETAMINOPHEN","Hypertension",1.20701515140244
"ACETAMINOPHEN","Hypertransaminasaemia",5.21053798273571
"ACETAMINOPHEN","Hypoacusis",0.674268257947253
"ACETAMINOPHEN","Hypoaesthesia",1.11930295441524
"ACETAMINOPHEN","Hypoalbuminaemia",1.89085708889513
"ACETAMINOPHEN","Hypocalcaemia",0.58239196074466
"ACETAMINOPHEN","Hypoglycaemia",1.17425287631552
"ACETAMINOPHEN","Hypokalaemia",1.29326280839513
"ACETAMINOPHEN","Hypokinesia",0.942380741273975
"ACETAMINOPHEN","Hyponatraemia",1.43381295138251
"ACETAMINOPHEN","Hypophagia",0.656835810421069
"ACETAMINOPHEN","Hypotension",1.3435422382488
"ACETAMINOPHEN","Hypothyroidism",0.815807984636715
"ACETAMINOPHEN","Hypoxia",1.43848196066154
"ACETAMINOPHEN","Ill-defined disorder",1.3100359263018
"ACETAMINOPHEN","Immunodeficiency",1.0394129361976
"ACETAMINOPHEN","Impaired healing",2.00685317464404
"ACETAMINOPHEN","Inappropriate schedule of product administration",0.911843555077532
"ACETAMINOPHEN","Incorrect dose administered",1.26782231966353
"ACETAMINOPHEN","Incorrect route of product administration",0.897854638166943
"ACETAMINOPHEN","Infection",1.17264986815662
"ACETAMINOPHEN","Inflammation",1.00011919353336
"ACETAMINOPHEN","Influenza",1.12903276104921
"ACETAMINOPHEN","Influenza like illness",1.19593457866889
"ACETAMINOPHEN","Infusion related reaction",2.91214960067971
"ACETAMINOPHEN","Infusion site erythema",2.50974139074714
"ACETAMINOPHEN","Infusion site extravasation",3.36552325635905
"ACETAMINOPHEN","Infusion site pain",2.62317395857131
"ACETAMINOPHEN","Infusion site swelling",2.5044035634456
"ACETAMINOPHEN","Injection site bruising",0.640406830554444
"ACETAMINOPHEN","Injection site erythema",0.655125833712921
"ACETAMINOPHEN","Injection site pain",0.413455055315431
"ACETAMINOPHEN","Injection site pruritus",0.838390878218582
"ACETAMINOPHEN","Injection site reaction",0.713720176899673
"ACETAMINOPHEN","Insomnia",1.08991298816694
"ACETAMINOPHEN","Intentional overdose",3.6304314217126
"ACETAMINOPHEN","Intentional product misuse",1.31181873118148
"ACETAMINOPHEN","Intentional product use issue",1.57427564636175
"ACETAMINOPHEN","Intentional self-injury",1.80237071301059
"ACETAMINOPHEN","International normalised ratio increased",2.36323949065868
"ACETAMINOPHEN","Interstitial lung disease",0.915442884172621
"ACETAMINOPHEN","Intervertebral disc protrusion",0.883422742396387
"ACETAMINOPHEN","Intestinal obstruction",0.715990590138257
"ACETAMINOPHEN","Iron deficiency anaemia",1.08098332721392
"ACETAMINOPHEN","Irritability",0.781621673644885
"ACETAMINOPHEN","Irritable bowel syndrome",2.41628242725534
"ACETAMINOPHEN","Ischaemic stroke",1.70452773144716
"ACETAMINOPHEN","Jaundice",1.38885386399949
"ACETAMINOPHEN","Joint injury",0.779386195495433
"ACETAMINOPHEN","Joint range of motion decreased",1.26815137843643
"ACETAMINOPHEN","Joint stiffness",0.99514213420115
"ACETAMINOPHEN","Joint swelling",1.44515082469114
"ACETAMINOPHEN","Kidney infection",1.1197071443419
"ACETAMINOPHEN","Knee arthroplasty",1.01250194843739
"ACETAMINOPHEN","Lacrimation increased",0.952566698743703
"ACETAMINOPHEN","Lethargy",1.19704124352846
"ACETAMINOPHEN","Leukocytosis",1.409368449706
"ACETAMINOPHEN","Leukopenia",0.912375371821404
"ACETAMINOPHEN","Ligament sprain",1.29491254016916
"ACETAMINOPHEN","Limb discomfort",0.874574438124719
"ACETAMINOPHEN","Limb injury",0.944054596942313
"ACETAMINOPHEN","Lip swelling",1.00889216891523
"ACETAMINOPHEN","Liver disorder",1.36516114232497
"ACETAMINOPHEN","Liver function test abnormal",0.860425417542753
"ACETAMINOPHEN","Liver function test increased",0.838985461911566
"ACETAMINOPHEN","Liver injury",3.03475948395094
"ACETAMINOPHEN","Localised infection",1.51715736096785
"ACETAMINOPHEN","Loss of consciousness",1.07615164684291
"ACETAMINOPHEN","Loss of personal independence in daily activities",0.618236360358452
"ACETAMINOPHEN","Lower respiratory tract infection",1.96031086804903
"ACETAMINOPHEN","Lung disorder",1.02755337794155
"ACETAMINOPHEN","Lymphadenopathy",0.870019362926152
"ACETAMINOPHEN","Lymphocyte count decreased",1.64854450578143
"ACETAMINOPHEN","Lymphocyte count increased",3.42849135492906
"ACETAMINOPHEN","Lymphoedema",1.17223661531103
"ACETAMINOPHEN","Lymphopenia",1.57410212666624
"ACETAMINOPHEN","Malaise",0.973351220848919
"ACETAMINOPHEN","Malignant neoplasm progression",0.761485760307598
"ACETAMINOPHEN","Maternal exposure during pregnancy",1.28636526267629
"ACETAMINOPHEN","Medication error",2.87298777339742
"ACETAMINOPHEN","Melaena",1.192814407725
"ACETAMINOPHEN","Memory impairment",0.54416490654527
"ACETAMINOPHEN","Metabolic acidosis",1.71872516968067
"ACETAMINOPHEN","Migraine",0.934164905722083
"ACETAMINOPHEN","Mobility decreased",0.842718785600955
"ACETAMINOPHEN","Monocyte count increased",2.32005163446974
"ACETAMINOPHEN","Mouth ulceration",1.23663386767976
"ACETAMINOPHEN","Movement disorder",0.721675047588513
"ACETAMINOPHEN","Mucosal inflammation",1.08048976508293
"ACETAMINOPHEN","Multiple organ dysfunction syndrome",0.735291295900642
"ACETAMINOPHEN","Multiple sclerosis",0.711019531530476
"ACETAMINOPHEN","Multiple sclerosis relapse",0.657121745974483
"ACETAMINOPHEN","Muscle injury",4.52342755811508
"ACETAMINOPHEN","Muscle spasms",0.915562516486271
"ACETAMINOPHEN","Muscle spasticity",2.95050044818434
"ACETAMINOPHEN","Muscle twitching",1.02889246398223
"ACETAMINOPHEN","Muscular weakness",1.004830205505
"ACETAMINOPHEN","Musculoskeletal chest pain",1.23023627109001
"ACETAMINOPHEN","Musculoskeletal discomfort",1.53619717732292
"ACETAMINOPHEN","Musculoskeletal pain",1.07056238712499
"ACETAMINOPHEN","Musculoskeletal stiffness",1.13602156293729
"ACETAMINOPHEN","Myalgia",0.982210108943723
"ACETAMINOPHEN","Mydriasis",3.06368390508144
"ACETAMINOPHEN","Myocardial infarction",0.603491016409346
"ACETAMINOPHEN","Nasal congestion",0.989193644907915
"ACETAMINOPHEN","Nasopharyngitis",1.38930102154697
"ACETAMINOPHEN","Nausea",1.09424095259202
"ACETAMINOPHEN","Neck pain",1.28687797831002
"ACETAMINOPHEN","Necrosis ischaemic",6.42475837237774
"ACETAMINOPHEN","Neoplasm malignant",0.807816195882124
"ACETAMINOPHEN","Neoplasm progression",0.605999338588142
"ACETAMINOPHEN","Nephrogenic anaemia",0.734392603840211
"ACETAMINOPHEN","Nephrolithiasis",1.22407632248097
"ACETAMINOPHEN","Nervousness",1.26829894299589
"ACETAMINOPHEN","Neuralgia",1.19533095080289
"ACETAMINOPHEN","Neuropathy peripheral",0.857969233245735
"ACETAMINOPHEN","Neurotoxicity",0.952933959929853
"ACETAMINOPHEN","Neutropenia",1.11609659168638
"ACETAMINOPHEN","Neutropenic sepsis",1.7203266496583
"ACETAMINOPHEN","Neutrophil count decreased",1.16140129249515
"ACETAMINOPHEN","Neutrophil count increased",1.51857925165292
"ACETAMINOPHEN","Night sweats",1.97736384093282
"ACETAMINOPHEN","Nightmare",0.982885422056107
"ACETAMINOPHEN","No adverse event",0.366994619586572
"ACETAMINOPHEN","Nodule",1.34508007249112
"ACETAMINOPHEN","Ocular hyperaemia",0.94526126811195
"ACETAMINOPHEN","Oedema",0.979498755024166
"ACETAMINOPHEN","Oedema peripheral",1.09542145738597
"ACETAMINOPHEN","Off label use",0.983584970661732
"ACETAMINOPHEN","Oligohydramnios",6.15829373942198
"ACETAMINOPHEN","Oral candidiasis",1.20069993424872
"ACETAMINOPHEN","Oral herpes",1.27166739964544
"ACETAMINOPHEN","Oral pain",0.975962680182842
"ACETAMINOPHEN","Oropharyngeal pain",1.23303743846032
"ACETAMINOPHEN","Orthostatic hypotension",1.33300727545046
"ACETAMINOPHEN","Osteoarthritis",1.27010970316492
"ACETAMINOPHEN","Osteomyelitis",1.6106143578137
"ACETAMINOPHEN","Osteopenia",1.68003739047809
"ACETAMINOPHEN","Osteoporosis",0.942815319127023
"ACETAMINOPHEN","Overdose",0.999439245473382
"ACETAMINOPHEN","Oxygen saturation abnormal",2.61005808877846
"ACETAMINOPHEN","Oxygen saturation decreased",1.9864933647175
"ACETAMINOPHEN","Pain",1.21829771051037
"ACETAMINOPHEN","Pain in extremity",1.23855095387063
"ACETAMINOPHEN","Pain in jaw",0.795446274675339
"ACETAMINOPHEN","Pallor",1.62048801677183
"ACETAMINOPHEN","Palpitations",1.11447797342465
"ACETAMINOPHEN","Pancreatitis",1.17916815745327
"ACETAMINOPHEN","Pancreatitis acute",1.27514288306734
"ACETAMINOPHEN","Pancytopenia",0.804026244931058
"ACETAMINOPHEN","Paraesthesia",0.974813607152681
"ACETAMINOPHEN","Patent ductus arteriosus",5.23648017811352
"ACETAMINOPHEN","Pemphigus",0.880142530046918
"ACETAMINOPHEN","Pericardial effusion",0.831280941842484
"ACETAMINOPHEN","Pericarditis",1.39345287136691
"ACETAMINOPHEN","Peripheral coldness",1.38992503366114
"ACETAMINOPHEN","Peripheral swelling",1.2366833983776
"ACETAMINOPHEN","Pharyngitis",1.00084934231354
"ACETAMINOPHEN","Pharyngitis streptococcal",1.48986548057279
"ACETAMINOPHEN","Photophobia",2.19711766962185
"ACETAMINOPHEN","Plasma cell myeloma",0.752584779608133
"ACETAMINOPHEN","Platelet count decreased",0.908446139362382
