"var1";"var2";"N";"E";"PRR";"QUANT_05";"ebgm";"QUANT_95"
"PEGFILGRASTIM";"DEVICE ADHESION ISSUE";191;0,96107473529169;4395,13;171,21;193,16;217,28
"SILDENAFIL CITRATE";"ERECTION INCREASED";24;0,0716765366550949;868,98;170,92;242,73;336,54
"EFAVIRENZEMTRICITABINETENOFOVIR DISOPROXIL FUMARATE";"TOOTH LOSS";72;0,319409625519749;276,23;170,17;207,51;251,05
"ALISKIREN";"ADJUSTMENT DISORDER";9;0,0026155831403508;4351,48;169,12;306,35;519,93
"LEVOTHYROXINELIOTHYRONINE";"PRODUCT ODOUR ABNORMAL";10;0,00705381931621184;1495,94;168,49;295,16;487,73
"WARFARIN SODIUM";"ANTICOAGULATION DRUG LEVEL ABOVE THERAPEUTIC";22;0,0633475119373998;585,37;168,3;242,98;341,72
"FAMOTIDINE";"HYPOPARATHYROIDISM";10;0,00709075030739619;1997,49;168,29;294,82;487,17
"BUDESONIDEFORMOTEROL FUMARATE DIHYDRATE";"INTENTIONAL DEVICE MISUSE";45;0,18029275413953;340,54;168,24;216,61;275,37
"ARIPIPRAZOLE";"GAMBLING DISORDER";30;0,103278603052672;513,15;168,14;229,72;307,89
"ONDANSETRON HYDROCHLORIDE";"ATRIAL SEPTAL DEFECT";17;0,0397551258043353;482,15;166,9;254,27;374,43
"DEFERASIROX";"SERUM FERRITIN INCREASED";22;0,0641122006960406;416,95;166,86;240,89;338,8
"VALSARTAN";"FOETAL DISORDER";42;0,166626114990072;404,88;166,54;216,41;277,4
"CLINDAMYCIN";"OESOPHAGEAL ULCER";18;0,0454642225591873;487,05;164,77;247,87;361,12
"ETONOGESTREL";"COMPLICATION ASSOCIATED WITH DEVICE";274;1,47659009641161;439,68;164,71;182,12;200,96
"ONDANSETRON HYDROCHLORIDE";"INJURY";43;0,174392485195017;263,74;164,44;213;272,25
"LAMIVUDINE";"PERSISTENT FOETAL CIRCULATION";10;0,00786412871102151;Inf;164,35;287,92;475,76
"PROMETHAZINE HYDROCHLORIDE";"INTENTIONAL OVERDOSE";631;3,57863476987648;241,44;163,79;174,96;186,72
"LAMIVUDINEZIDOVUDINE";"CONGENITAL CENTRAL NERVOUS SYSTEM ANOMALY";9;0,0037148232308969;3028,16;162,68;294,68;500,13
"OCTREOTIDE ACETATE";"CARCINOID TUMOUR";19;0,0513427673912382;1371,8;162,66;241,89;348,96
"ETONOGESTREL";"COMPLICATION OF DEVICE REMOVAL";188;0,995839832463645;458,28;162,62;183,65;206,77
"HYDROXYPROGESTERONE CAPROATE";"PREMATURE DELIVERY";283;1,54881625311198;376,78;162,59;179,48;197,73
"GANCICLOVIR";"CYTOMEGALOVIRUS VIRAEMIA";15;0,0319344453182365;525,96;161,99;254,07;383,43
"DAPTOMYCIN";"EOSINOPHILIC PNEUMONIA ACUTE";10;0,00842895563501753;2371,77;161,59;283,07;467,76
"ARIPIPRAZOLE";"COMPULSIVE SEXUAL BEHAVIOUR";13;0,0224518702288418;4336,12;161,55;262,68;408,47
"TIROFIBAN HYDROCHLORIDE";"VENTRICULAR ARRHYTHMIA";14;0,0272485542603157;587,8;161,54;257,72;394,47
"ALISKIREN";"AFFECT LABILITY";10;0,00845502456997119;1274,34;161,46;282,85;467,39
"CANAGLIFLOZIN";"FOURNIERS GANGRENE";32;0,119241480889298;354,78;161,36;218,17;289,75
"DOCONEXENTICOSAPENTPHOSPHATIDYL SERINE";"THERAPEUTIC PRODUCT INEFFECTIVE";28;0,0987686773056887;386,21;160,6;221,94;300,48
"PALIVIZUMAB";"RESPIRATORY SYNCYTIAL VIRUS INFECTION";256;1,41085075969221;374,74;160,35;177,93;196,99
"AFLIBERCEPT";"NONINFECTIOUS ENDOPHTHALMITIS";17;0,0424206744033472;1533,37;160,32;244,24;359,66
"PEGFILGRASTIM";"UNINTENTIONAL MEDICAL DEVICE REMOVAL";336;1,88851185484817;1220,8;160,13;175,32;191,63
"VEDOLIZUMAB";"THERAPEUTIC REACTION TIME DECREASED";57;0,257352525862556;2016,87;159,91;200;247,65
"HEPARIN SODIUM";"COAGULATION TIME";9;0,00430137426735431;Inf;159,44;288,81;490,17
"EMTRICITABINETENOFOVIR DISOPROXIL FUMARATE";"ACUTE HEPATITIS C";15;0,0331444783823357;2145,93;158,62;248,8;375,47
"RIBAVIRIN";"HEPATITIS C";32;0,121928753600772;309,19;158,41;214,18;284,46
"DICLOFENAC SODIUM";"PRODUCT ADMINISTERED AT INAPPROPRIATE SITE";81;0,396491121355237;260,49;158,4;190,92;228,51
"IODIXANOL";"HYPOTHYROIDISM";29;0,106000634344084;284,01;158,19;217,32;292,72
"RUBIDIUM CHLORIDE RB82";"RADIATION OVERDOSE";8;0,00028241346199801;141632,31;156,55;295,15;517,05
"ALENDRONATE SODIUM";"LOW TURNOVER OSTEOPATHY";9;0,00490747700502696;Inf;156,22;282,98;480,29
"BRENTUXIMAB VEDOTIN";"HODGKINS DISEASE";17;0,0444801202646866;469,76;155,57;237,01;349,02
"OXYTOCIN";"MATERNAL EXPOSURE DURING DELIVERY";8;0,000547447634026912;43837,81;154,93;292,11;511,71
"LAMIVUDINEZIDOVUDINE";"LIPODYSTROPHY ACQUIRED";9;0,00520075252325566;2018,77;154,72;280,25;475,64
"BIMATOPROST";"EYELID IRRITATION";38;0,159294227034355;381,84;154,3;203,32;263,91
"ENASIDENIB";"DIFFERENTIATION SYNDROME";9;0,00532457996428556;2137,43;154,08;279,11;473,71
"ATORVASTATIN";"NECROTISING MYOSITIS";19;0,055839658670745;769,99;153,63;228,46;329,58
"INFLIXIMABDYYB";"DRUG LEVEL BELOW THERAPEUTIC";110;0,584465521661113;351,64;153,11;179,62;209,64
"ALEMTUZUMAB";"CD4 LYMPHOCYTES DECREASED";20;0,0615574450705816;504,84;152,87;224,93;321,54
"ATORVASTATIN";"IMMUNEMEDIATED MYOSITIS";40;0,172446004718477;374,08;152,82;199,91;257,8
"VALSARTAN";"ANGIOTENSIN CONVERTING ENZYME INHIBITOR FOETOPATHY";16;0,0405306766192067;967,51;152,81;236,04;351,68
"VALSARTAN";"PULMONARY HYPOPLASIA";18;0,0510386298167788;748,31;152,71;229,73;334,7
"LACTULOSE";"PNEUMATOSIS INTESTINALIS";9;0,00578730355971307;1777,15;151,78;274,94;466,62
"MISOPROSTOL";"BIRTH TRAUMA";9;0,00584378625211267;15391,97;151,5;274,43;465,78
"TENOFOVIR DISOPROXIL";"HYPERANDROGENISM";9;0,00602192397429603;8215,46;150,64;272,87;463,11
"ALEMTUZUMAB";"LEUKOCYTURIA";15;0,0362749229880213;757,27;150,54;236,12;356,33
"ACETAMINOPHENDEXTROMETHORPHAN HYDROBROMIDEDOXYLAMINE SUCCINATEPHENYLEPHRINE HYDROCHLORIDE";"CHOKING";11;0,0159020503217341;707,66;150,29;255,89;413,22
"PAZOPANIB";"OSTEOSARCOMA METASTATIC";8;0,00135558461759045;Inf;150,2;283,2;496,11
"BINIMETINIB";"SEROUS RETINOPATHY";10;0,0111118835239986;2697,81;149,63;262,13;433,14
"MONTELUKAST SODIUM";"SLEEP TERROR";31;0,125113508487611;373,19;149,37;202,99;270,8
"GEFITINIB";"ACQUIRED GENE MUTATION";11;0,0161627396712707;833,14;149,33;254,27;410,61
"PANITUMUMAB";"DERMATITIS ACNEIFORM";18;0,05306331709818;400,1;148,76;223,79;326,04
"FINASTERIDE";"PENIS DISORDER";11;0,0163647739171616;1041,32;148,61;253,04;408,61
"ANTIHEMOPHILIC FACTOR HUMAN RECOMBINANT";"ANTI FACTOR VIII ANTIBODY POSITIVE";10;0,0113660556397968;5273,88;148,59;260,3;430,13
"IMATINIB MESYLATE";"CYTOGENETIC ANALYSIS ABNORMAL";39;0,172263522173802;578,02;148,56;195,03;252,31
"BROLUCIZUMABDBLL";"EYE INFLAMMATION";55;0,267019755907872;251,62;148,53;186,54;231,86
"EXENATIDE";"INJECTION SITE NODULE";141;0,796949065645923;343,4;148,46;170,91;195,94
"COBICISTATELVITEGRAVIREMTRICITABINETENOFOVIR DISOPROXIL FUMARATE";"BONE DENSITY DECREASED";22;0,0752740496787004;302,8;148,31;214,12;301,14
"MOXIFLOXACIN";"CORNEAL OEDEMA";10;0,0114898830808267;1133,76;148,09;259,42;428,67
"KETOROLAC TROMETHAMINE";"RETINAL PIGMENT EPITHELIOPATHY";8;0,00173792899691083;23011,9;148,07;279,17;489,05
"TENOFOVIR DISOPROXIL";"ENLARGED CLITORIS";9;0,00656937160832294;5476,98;148,04;268,16;455,12
"RIBAVIRIN";"HEPATOCELLULAR CARCINOMA";22;0,0756998422829435;349,08;147,69;213,21;299,86
"EXENATIDE";"INJECTION SITE EXTRAVASATION";180;1,04977428647153;323,37;147,47;166,99;188,5
"ETONOGESTREL";"IMPLANT SITE PRURITUS";19;0,0593133442533205;Inf;147,31;219,06;316,03
"DABIGATRAN ETEXILATE MESYLATE";"PROCOAGULANT THERAPY";12;0,0219500432309838;Inf;147,02;244,25;386,6
"GLATIRAMER ACETATE";"IMMEDIATE POSTINJECTION REACTION";24;0,0874612767695376;1368,04;146,96;208,7;289,37
"RUCAPARIB CAMSYLATE";"CARBOHYDRATE ANTIGEN 125 INCREASED";15;0,0378868521326561;458,93;146,69;230,08;347,22
"BUPROPION HYDROCHLORIDENALTREXONE HYDROCHLORIDE";"DRUG TITRATION ERROR";10;0,0118526757589319;1005,75;146,63;256,88;424,47
"TISAGENLECLEUCEL";"LYMPHOCYTE COUNT DECREASED";159;0,922544849430177;210,56;146,51;167,25;190,25
"OXYCODONE";"OESOPHAGEAL MOTILITY DISORDER";10;0,0120438479485921;1422,66;145,88;255,56;422,29
"MINOXIDIL";"APPLICATION SITE RASH";62;0,315364595779439;277,99;145,79;180,61;221,71
"ETHINYL ESTRADIOLNORELGESTROMIN";"PRODUCT ADHESION ISSUE";18;0,0546752462428147;339,88;145,75;219,27;319,45
"ARSENIC TRIOXIDE";"IDIOPATHIC INTRACRANIAL HYPERTENSION";8;0,00228103180844547;3959,6;145,14;273,65;479,37
"MOGAMULIZUMABKPKC";"CYTOMEGALOVIRUS ENTERITIS";8;0,00228103180844547;5664,84;145,14;273,65;479,37
"TENOFOVIR DISOPROXIL FUMARATE";"ANHEDONIA";156;0,912608240390339;200,76;145,07;165,82;188,85
"ALISKIREN";"HEMIPLEGIA";10;0,0123479855230515;851,76;144,7;253,49;418,86
"FENTANYL CITRATE";"RESPIRATORY ARREST";81;0,436589488136462;212,36;144,64;174,34;208,67
"DOCETAXEL";"PSYCHOLOGICAL TRAUMA";598;3,85359686130023;7838,47;143,95;154,04;164,69
"INFLIXIMABDYYB";"BLOOD PRESSURE FLUCTUATION";535;3,44487940945173;251,74;143,38;154,03;165,3
"EFAVIRENZ";"LIPODYSTROPHY ACQUIRED";10;0,0127281574911257;933,71;143,25;250,94;414,66
"RANIBIZUMAB";"RETINOPATHY OF PREMATURITY";9;0,00764688758640766;11760,49;143,18;259,35;440,17
"ZOLPIDEM TARTRATE";"HOMICIDE";14;0,0340525462832216;713,33;142,97;228,1;349,13
"NETARSUDIL MESYLATE";"CORNEA VERTICILLATA";8;0,00274592781511911;5825,81;142,72;269,09;471,38
"BUPROPION";"ELECTROCARDIOGRAM QRS COMPLEX PROLONGED";29;0,120223410772553;302,33;142,71;196,06;264,08
"WARFARIN SODIUM";"INTERNATIONAL NORMALISED RATIO ABNORMAL";19;0,062174409864485;475,81;142,49;211,89;305,68
"DAPAGLIFLOZIN PROPANEDIOLMETFORMIN HYDROCHLORIDE";"EUGLYCAEMIC DIABETIC KETOACIDOSIS";16;0,0452947744819885;374,75;142,47;220,08;327,89
"PEGFILGRASTIM";"APPLICATION SITE HAEMORRHAGE";98;0,552617972792722;1193,87;142,46;168,75;198,75
"TRIAMCINOLONE ACETONIDE";"NECROTISING SCLERITIS";9;0,00784240459856013;2179,55;142,32;257,81;437,55
"VALSARTAN";"FEAR OF DISEASE";19;0,0630477191854327;549,48;141,07;209,79;302,65
"BECAPLERMIN";"WOUND COMPLICATION";8;0,0031282721944395;2806,72;140,79;265,45;465,01
"ESTRADIOL";"VULVOVAGINAL DISCOMFORT";30;0,128259159972019;400,26;140,76;192,31;257,75
"INGENOL MEBUTATE";"SQUAMOUS CELL CARCINOMA OF SKIN";11;0,0187044608292528;645,76;140,68;239,54;386,81
"VALSARTAN";"COLORECTAL CANCER";40;0,19064429372738;305,82;139,93;183,05;236,06
"PARATHYROID HORMONE";"HYPERCALCIURIA";9;0,00841157634504842;2444,32;139,91;253,44;430,13
"CANAGLIFLOZIN";"DRY GANGRENE";10;0,0136536046819807;2195,22;139,83;244,96;404,77
"GLUTAMINE";"SICKLE CELL ANAEMIA WITH CRISIS";12;0,0243809714154128;542,57;139,8;232,27;367,62
"ALLOPURINOL";"DRUG REACTION WITH EOSINOPHILIA AND SYSTEMIC SYMPTOMS";81;0,452921675884932;207,48;139,7;168,39;201,54
"EPOPROSTENOL";"CATHETER SITE VESICLES";10;0,0137166046081187;2549,15;139,6;244,56;404,11
"AZTREONAM LYSINE";"CYSTIC FIBROSIS RESPIRATORY INFECTION SUPPRESSION";15;0,0411498138243562;574,25;139,47;218,76;330,13
"ABACAVIR";"IMMUNE RECONSTITUTION INFLAMMATORY SYNDROME";12;0,0246481779986879;520,95;139,05;231,02;365,65
"INGENOL MEBUTATE";"APPLICATION SITE PAIN";17;0,0527678691687051;338,71;139,03;211,8;311,9
"ELTROMBOPAG";"CLONAL EVOLUTION";9;0,00869833462953871;2895,31;138,72;251,29;426,49
"ALEMTUZUMAB";"IMMUNE THROMBOCYTOPENIC PURPURA";53;0,275909262727071;243,24;138,25;174,39;217,62
"LAMIVUDINEZIDOVUDINE";"ATTENTION DEFICITHYPERACTIVITY DISORDER";9;0,0088330241267993;1112,38;138,18;250,29;424,8
"TISAGENLECLEUCEL";"NEUROTOXICITY";107;0,631604673291073;206,18;137,91;162,16;189,67
"PEGVISOMANT";"INSULINLIKE GROWTH FACTOR ABNORMAL";8;0,00372785769837373;5578,01;137,87;259,94;455,35
"TAFAMIDIS MEGLUMINE";"CARDIAC AMYLOIDOSIS";13;0,0307287570766296;619,01;137,62;223,77;347,96
"FINASTERIDE";"PENILE SIZE REDUCED";9;0,0089742308577983;2129,98;137,6;249,26;423,04
"BIMATOPROST";"EYELASH CHANGES";12;0,0252347290351453;1899,14;137,44;228,33;361,39
"DOLUTEGRAVIR";"UMBILICAL HERNIA";17;0,053832350679313;359,3;137,15;208,95;307,69
"ALENDRONIC ACID";"ATYPICAL FEMUR FRACTURE";10;0,0144899830117441;833,7;136,88;239,79;396,23
"ADEFOVIR DIPIVOXIL";"HEPATITIS B REACTIVATION";9;0,00919798921615058;1042,69;136,71;247,63;420,29
"DARBEPOETIN ALFA";"APLASIA PURE RED CELL";12;0,0255019356184203;652,31;136,71;227,13;359,49
"CLINDAMYCIN HYDROCHLORIDE";"ABORTION SPONTANEOUS";35;0,164429807220226;221,74;136,46;181,99;238,77
"INSULIN ASPART";"PRODUCT LEAKAGE";25;0,102346638628079;290,69;136,34;192,18;264,74
"HUMAN RHOD IMMUNE GLOBULIN";"SYRINGE ISSUE";15;0,0426878809866223;365,29;136,3;213,8;322,64
"ACETAMINOPHENOXYCODONE HYDROCHLORIDE";"DRUG DIVERSION";43;0,216372160115398;241,89;135,86;175,97;224,92
"OCTREOTIDE ACETATE";"NEUROENDOCRINE TUMOUR";24;0,0967613693142567;485,18;135,75;192,78;267,3
"LEVETIRACETAM";"MULTIPLEDRUG RESISTANCE";68;0,380536933163596;453,31;135,64;166,39;202,39
"ANTIHEMOPHILIC FACTOR HUMAN RECOMBINANT";"MUSCLE HAEMORRHAGE";17;0,0549359355923514;437,35;135,26;206,07;303,45
"GADOLINIUM";"URINE ANALYSIS ABNORMAL";8;0,00430137426735431;2005,66;135,18;254,87;446,48
"ETHINYL ESTRADIOLETONOGESTREL";"MEDICAL DEVICE SITE DISCOMFORT";9;0,00961726458665531;1777,15;135,06;244,65;415,22
"OMEPRAZOLE";"HYPERGASTRINAEMIA";12;0,026155831403508;3205,52;134,97;224,23;354,9
"CLOZAPINE";"NEUTROPHILIA";183;1,17140107490908;629,65;134,83;152,52;172
"CENEGERMINBKBJ";"EYE PAIN";111;0,674611898730877;179,05;134,7;157,91;184,18
"MENTHOLZINC OXIDE";"DEFORMITY";10;0,0151330167406011;704,22;134,69;235,96;389,9
"MISOPROSTOL";"UTERINE RUPTURE";10;0,0151938442554929;1068,89;134,49;235,6;389,32
"PREDNISOLONE";"BK VIRUS INFECTION";52;0,278112087730656;287,71;134,32;169,82;212,36
"DOCETAXEL";"HAIR DISORDER";601;4,163148084585;1629,89;134;143,38;153,26
"EFAVIRENZEMTRICITABINETENOFOVIR DISOPROXIL FUMARATE";"OSTEOPENIA";58;0,319409625519749;213,13;133,7;166,88;206,26
"TELOTRISTAT ETHYL";"RADIOTHERAPY";12;0,0267380376174731;693,05;133,46;221,71;350,92
"CLOZAPINE";"DIFFERENTIAL WHITE BLOOD CELL COUNT ABNORMAL";67;0,380825863859332;1152,65;133,33;163,81;199,54
"AFLIBERCEPT";"ENDOPHTHALMITIS";60;0,333832263782863;268,36;133,3;165,75;204,15
"TESTOSTERONE CYPIONATE";"PRODUCT DEPOSIT";8;0,00482275296642756;2261,64;132,83;250,44;438,72
"SCOPOLAMINE";"PRODUCT ADHESION ISSUE";22;0,0869833462953871;263;132,82;191,76;269,69
"LIDOCAINE";"METHAEMOGLOBINAEMIA";13;0,0327860305267228;562,37;132,73;215,82;335,61
"DOLUTEGRAVIR";"VIROLOGIC FAILURE";20;0,0749807741604717;297,1;132,38;194,77;278,44
"EXENATIDE";"INTENTIONAL DEVICE MISUSE";78;0,461680838029362;314,5;131,6;159,2;191,18
"IFOSFAMIDE";"BONE MARROW FAILURE";21;0,0819216280918843;262,91;131,43;191,49;271,43
"TACROLIMUS";"IMMUNOSUPPRESSANT DRUG LEVEL INCREASED";41;0,211588510551401;553,03;131,23;171,08;219,95
"AFLIBERCEPT";"VITRECTOMY";12;0,0276656572195743;2164,75;131,11;217,82;344,76
"BETAINE";"INTRACRANIAL PRESSURE INCREASED";10;0,0162387740648856;674,36;131,09;229,65;379,48
"OXYCODONE HYDROCHLORIDE";"SUBSTANCE USE DISORDER";16;0,0515578361046059;760,27;130,84;202,11;301,12
"FORMOTEROL FUMARATEGLYCOPYRROLATE";"INTENTIONAL DEVICE MISUSE";10;0,0164234290208074;647,36;130,51;228,63;377,8
"CANAKINUMAB";"STILLS DISEASE";13;0,0337853396999466;601,7;130,48;212,16;329,92
"CENEGERMINBKBJ";"PERIORBITAL PAIN";9;0,0108968148106309;1397,03;130,27;235,96;400,48
"LEUPROLIDE ACETATE";"SYRINGE ISSUE";201;1,34381449345887;305,11;130,22;146,46;164,26
"EMTRICITABINETENOFOVIR DISOPROXIL FUMARATE";"BONE DENSITY DECREASED";167;1,09900112530903;206,4;130,16;148,11;167,96
"PALIVIZUMAB";"BRONCHIOLITIS";73;0,433230940349932;323,28;129,88;158,17;191,1
"ETONOGESTREL";"DEVICE KINK";43;0,227888112131179;457,71;129,67;167,96;214,69
"HYDROXYPROGESTERONE CAPROATE";"UTERINE CONTRACTIONS DURING PREGNANCY";23;0,0960944390616921;737,71;129,65;185,6;259,11
"INOTUZUMAB OZOGAMICIN";"VENOOCCLUSIVE LIVER DISEASE";9;0,011070607710322;895,07;129,64;234,83;398,56
"METHADONE HYDROCHLORIDE";"LEUKOENCEPHALOPATHY";19;0,0709943995238075;334,28;129,41;192,45;277,63
"ENASIDENIB";"ACUTE MYELOID LEUKAEMIA";14;0,0403677457757463;362,33;129,19;206,11;315,48
"PEXIDARTINIB HYDROCHLORIDE";"HAIR COLOUR CHANGES";24;0,103098292919243;240,17;129,04;183,26;254,09
"BEVACIZUMAB";"ENDOPHTHALMITIS";46;0,249686086574933;246,67;128,95;165,56;209,93
"TISAGENLECLEUCEL";"BCELL APLASIA";10;0,0169274284299115;1573,69;128,95;225,9;373,27
"ALEMTUZUMAB";"WHITE BLOOD CELLS URINE POSITIVE";19;0,0714506058854966;375,34;128,8;191,54;276,32
"LOSARTAN";"OLIGOHYDRAMNIOS";27;0,123001924756364;255,7;128,64;178,88;243,51
"NITROUS OXIDE";"SUBSTANCE ABUSER";7;0,000443171894212262;37907,14;128,38;254,25;462,77
"ETONOGESTREL";"DEVICE EMBOLISATION";18;0,0655568541747227;1916;128,27;192,96;281,12
"DOCETAXEL";"MADAROSIS";740;5,40767034962787;1003,43;128,08;136,12;144,55
"CARBIDOPALEVODOPA";"ON AND OFF PHENOMENON";250;1,73016262670589;1114,06;127,94;142,14;157,56
"ALBUTEROL SULFATE";"SLEEP DISORDER DUE TO A GENERAL MEDICAL CONDITION";115;0,745471608757424;281,07;127,1;148,58;172,84
"CARBIDOPALEVODOPA";"STOMA SITE DISCHARGE";189;1,29008641851937;1246,5;126,95;143,32;161,31
"PEGLOTICASE";"BLOOD URIC ACID INCREASED";11;0,0235793516655877;508,14;126,61;215,57;348,11
"AMLODIPINE BESYLATE";"NONCARDIOGENIC PULMONARY OEDEMA";49;0,275757193939842;554,12;126,56;161,18;202,9
"EFAVIRENZEMTRICITABINETENOFOVIR DISOPROXIL FUMARATE";"EMOTIONAL DISTRESS";323;2,29811130566261;158,7;126,55;138,81;151,99
"ALISKIREN";"SENSORY LOSS";9;0,0122263304932677;770,57;125,63;227,57;386,23
"HUMAN RHOD IMMUNE GLOBULIN";"DEVICE OCCLUSION";12;0,0299792751967118;418,43;125,61;208,68;330,29
"RANIBIZUMAB";"SUBRETINAL FLUID";9;0,0122350201382523;1680,07;125,6;227,51;386,14
"EMTRICITABINERILPIVIRINE HYDROCHLORIDETENOFOVIR DISOPROXIL FUMARATE";"ANHEDONIA";24;0,106697978354094;230,2;125,52;178,25;247,15
"ARIPIPRAZOLE";"ANOSOGNOSIA";17;0,0613684452921676;472,53;125,21;190,75;280,89
"LINEZOLID";"OPTIC NEUROPATHY";13;0,0362879574554982;490,94;125,16;203,52;316,48
"CEFTRIAXONE SODIUM";"PSEUDOCHOLELITHIASIS";7;0,00117092966166867;Inf;124,83;247,22;449,98
"BIMATOPROST";"EYELIDS PRURITUS";27;0,127750815740423;316,52;124,65;173,33;235,95
"INFLIXIMABDYYB";"BODY TEMPERATURE FLUCTUATION";59;0,351669932524907;286,32;124,62;155,25;191,55
"ESOMEPRAZOLE MAGNESIUM";"REBOUND ACID HYPERSECRETION";475;3,51166150356927;597,4;124,33;134,16;144,6
"FINASTERIDE";"LOSS OF LIBIDO";19;0,0749612224592564;292,46;124,29;184,82;266,63
"AMIFAMPRIDINE";"PARAESTHESIA ORAL";20;0,0818955591569306;261,04;123,83;182,19;260,45
"WARFARIN";"ANTICOAGULATION DRUG LEVEL ABOVE THERAPEUTIC";12;0,0308525845176595;499,79;123,65;205,42;325,14
"TRIAMCINOLONE";"NECROTISING SCLERITIS";7;0,00144465347868213;7671,38;123,55;244,68;445,35
"ALENDRONATE SODIUM";"FRACTURE NONUNION";8;0,00708857789615005;2932,7;123,5;232,84;407,88
"BUROSUMABTWZA";"KNEE DEFORMITY";12;0,0309199292662898;537,94;123,5;205,18;324,75
"ALISKIREN";"MUSCLE SPASTICITY";10;0,0188565296164825;547,96;123,29;215,99;356,91
"INGENOL MEBUTATE";"APPLICATION SITE EXFOLIATION";8;0,00714723299979579;1348,71;123,27;232,41;407,14
"INOTERSEN SODIUM";"URINE PROTEINCREATININE RATIO INCREASED";7;0,00150548099357401;12784,86;123,26;244,12;444,33
"LEVONORGESTREL";"DEVICE EXPULSION";700;5,30805225952494;980,14;123,2;131,16;139,52
"FLUOXETINE HYDROCHLORIDE";"DEHYDROEPIANDROSTERONE DECREASED";9;0,0130236054206005;3796,29;123,01;222,81;378,17
"ETONOGESTREL";"IMPLANT SITE SCAR";14;0,0437045694498151;Inf;122,93;196,12;300,19
"LAMIVUDINEZIDOVUDINE";"MACROCEPHALY";7;0,00165103254706529;6522,19;122,6;242,79;441,92
"EPOPROSTENOL";"TRANSPLANT EVALUATION";12;0,0313522391042714;611,8;122,55;203,61;322,26
"BEDAQUILINE FUMARATE";"HEPATOTOXICITY";23;0,103193879014073;231,59;122,48;175,33;244,78
"NETARSUDIL MESYLATE";"CORNEAL OEDEMA";8;0,00737968100313262;1331,61;122,39;230,75;404,23
"IMATINIB MESYLATE";"GASTROINTESTINAL STROMAL TUMOUR";24;0,110356318892592;523,09;122,13;173,44;240,47
"CARBIDOPALEVODOPA";"STOMA SITE ERYTHEMA";142;0,982635916909615;1114,91;122,03;140,41;160,9
"BUPIVACAINE HYDROCHLORIDE";"LOCAL ANAESTHETIC SYSTEMIC TOXICITY";8;0,00751219808914707;1537,79;121,89;229,82;402,59
"LIDOCAINE";"LOCAL ANAESTHETIC SYSTEMIC TOXICITY";10;0,0193735634930635;838,15;121,86;213,48;352,76
"ARIPIPRAZOLE";"BLOOD PROLACTIN ABNORMAL";18;0,0703491933837043;414,06;121,83;183,28;267,02
"DOCETAXEL";"HAIR TEXTURE ABNORMAL";604;4,61168148975274;754,01;121,67;130,15;139,1
"FORMOTEROL FUMARATE DIHYDRATEMOMETASONE FUROATE";"PRODUCT QUALITY ISSUE";111;0,750733188795572;155,5;121,49;142,42;166,11
"RANITIDINE HYDROCHLORIDE";"OESOPHAGEAL CARCINOMA";28;0,138669354663515;278,98;121,48;167,88;227,29
"DAPAGLIFLOZIN";"KETOACIDOSIS";28;0,138823595861991;238,91;121,37;167,72;227,08
"EFAVIRENZ";"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA";7;0,00202034245890884;11546,86;120,93;239,49;435,91
"HYDROXYCHLOROQUINE";"RETINOPATHY";14;0,0448711542889915;376,99;120,88;192,85;295,19
"LAMIVUDINEZIDOVUDINE";"NEURODEVELOPMENTAL DISORDER";7;0,00206379068383161;4710,47;120,74;239,11;435,21
"EZETIMIBE";"TENDON DISCOMFORT";9;0,0137861217679952;855,12;120,6;218,45;370,76
"ALISKIREN";"COORDINATION ABNORMAL";9;0,0138078458804566;678,67;120,53;218,33;370,55
"RIFAXIMIN";"INABILITY TO AFFORD MEDICATION";37;0,204121933098423;218,32;120,36;159,21;207,36
"ALISKIREN";"MOTOR DYSFUNCTION";9;0,0138686733953484;675,57;120,34;217,99;369,97
"ALEMTUZUMAB";"BLOOD THYROID STIMULATING HORMONE DECREASED";23;0,105527048692426;286,31;120,29;172,2;240,41
"OLMESARTAN";"FOETAL DISORDER";9;0,0139859836026399;700,19;119,98;217,33;368,86
"GANCICLOVIR";"CYTOMEGALOVIRUS GASTROENTERITIS";7;0,00228103180844547;10226,96;119,78;237,22;431,77
"BUPRENORPHINE";"PRODUCT ADHESION ISSUE";148;1,0500132517086;189,8;119,59;137,19;156,78
"EPOPROSTENOL";"CATHETER SITE RELATED REACTION";11;0,026453451744229;701,02;119,56;203,56;328,72
"LEVONORGESTREL";"ECTOPIC PREGNANCY WITH CONTRACEPTIVE DEVICE";92;0,617520931182357;6956,19;119,52;142,38;168,56
"CANAGLIFLOZIN";"GAS GANGRENE";8;0,00819216280918843;8780,89;119,41;225,13;394,38
"PANITUMUMAB";"PARONYCHIA";14;0,0458682910509691;353,62;119,19;190,14;291,04
"EPOPROSTENOL";"CATHETER PLACEMENT";14;0,0460486011843986;432,58;118,88;189,66;290,31
"BACLOFEN";"DEVICE INFUSION ISSUE";12;0,0331075473911513;517,36;118,86;197,47;312,55
"LEVONORGESTREL";"GENITAL HAEMORRHAGE";312;2,36497377899626;982,94;118,63;130,33;142,93
"KETOROLAC TROMETHAMINE";"ULCERATIVE KERATITIS";8;0,00851585208486307;1122,53;118,26;222,96;390,59
